setting,model,p1_ood_mean,p1_ood_std,p1_id_mean,p1_n_runs,p2_ood_mean,p2_n_folds,p3_ood_mean,p3_cfg,fam,n_candidates,group
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,svc,0.9855521785778109,0.006126873160401546,0.9741601541966346,15,0.9897840283727101,5,0.9897840283727101,rbf_gscale_x10__svc__d8,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.9843396024016448,0.00754653278791107,0.9663170792590778,15,0.9871106060260704,5,0.9871106060260704,rbf_gscale_x10__gpc__d8,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,svc,0.9905265058366641,0.003439530850654381,0.9687082412992806,15,0.9907373741580002,5,0.9909414557906532,rbf_gscale_x10__svc__d8,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.9858037698781911,0.005805543691976997,0.968294310734756,15,0.9884536402923303,5,0.9884536402923303,rbf_gscale_x10__gpc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,svc,0.9909926013760572,0.003964799498840994,0.9705001980144483,15,0.9911030986136262,5,0.9911030986136262,rbf_gscale_x10__svc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,0.9768202921698153,0.004908882546400579,0.9620926227353902,15,0.9772364058469455,5,0.9792235853341249,rbf_gscale_x10__gpc__d8,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,svc,0.9839017247982037,0.001639377612549399,0.969120877580219,15,0.9812628855105212,5,0.9839448778476859,rbf_gscale_x10__svc__d8,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.9845087058789168,0.0038219343673123645,0.9716579879496764,15,0.9888894034558866,5,0.9888894034558866,rbf_gscale_x10__gpc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,svc,0.9893977884436914,0.0031409155352502566,0.9751764460519721,15,0.990901989682996,5,0.9915205536526102,rbf_gscale_x10__svc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.9852843986256625,0.003911362266776668,0.974747974476959,15,0.9914097170847848,5,0.9914097170847848,rbf_gscale_x10__gpc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,0.9909707544406884,0.0025080212991843774,0.9771604126057358,15,0.9926484624276009,5,0.992648462427601,rbf_gscale_x10__svc__d12,classical_orig,30,toniot_scanning_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,0.7784369003305117,0.024125513637984597,0.9003718311826315,15,0.7965490989560616,5,0.7965490989560616,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,svc,0.7895486979137742,0.027590570994000717,0.901420062407156,15,0.788928036114524,5,0.7980848676615854,rbf_gscale_x10__svc__d6,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.8036470876664841,0.015142992346444808,0.899396432806273,15,0.8060722701653619,5,0.8060722701653619,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,svc,0.8010586981797829,0.010052194236773872,0.8998437588809146,15,0.8044165160272417,5,0.8055384901244315,rbf_gscale_x10__svc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8128033272865881,0.020540888466587352,0.9061171809219917,15,0.8158878861398199,5,0.8158878861398198,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8004367533551507,0.008404177195337821,0.9053734905461376,15,0.8136109843990414,5,0.8136109843990413,rbf_gscale_x10__svc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,0.7892885820966122,0.0189150490092967,0.8882844494329389,15,0.7932680628271049,5,0.793268062827105,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,svc,0.7833160415329632,0.023411553465029742,0.8897678719245452,15,0.7643340123797269,5,0.7910447313875929,rbf_gscale_x10__svc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8228387937342655,0.018556471447824845,0.903819735729557,15,0.8323994294386672,5,0.8323994294386672,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8281621731790314,0.01027210419676231,0.9048692485024248,15,0.8325436026846871,5,0.8325436026846871,rbf_gscale_x10__svc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8268391184218182,0.01231919499405171,0.9065283367242627,15,0.8295461468159772,5,0.8295461468159774,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,svc,0.827110832728008,0.00762081888532863,0.9070533335260837,15,0.8286629391581632,5,0.8286629391581631,rbf_gscale_x10__svc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,0.7753865263818677,0.012250413348781455,0.8976612413393187,15,0.7435588538744439,5,0.7822298754389571,rbf_gscale_x10__gpc__d6,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,svc,0.7704344502299632,0.010278532486721757,0.8962261959309362,15,0.7729207930759222,5,0.7790447297955893,rbf_gscale_x10__svc__d6,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.8026880602518397,0.010537198082997658,0.9003280548549504,15,0.8108284111290327,5,0.8108284111290327,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,0.7938998015931119,0.009978529508936644,0.9039315217898978,15,0.8039309873766637,5,0.8039309873766637,rbf_gscale_x10__svc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.8117957594418481,0.012116045702111531,0.9097725475267288,15,0.8153196253277042,5,0.8153196253277041,rbf_gscale_x10__gpc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,0.8053552309030593,0.01336289068568774,0.908514700914935,15,0.8139870442897369,5,0.8139870442897369,rbf_gscale_x10__svc__d12,classical_orig,30,unsw_dos_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,0.7437371920250349,0.00753847981300024,0.8989872088597548,15,0.7625896222720715,5,0.781277888277162,rbf_gscale_x10__gpc__d6,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,0.7675402801145917,0.026790066216442067,0.9012005685315299,15,0.7878258866023108,5,0.794573068566884,linear__svc__d12,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.7947724755196627,0.02283817084825377,0.9079277777679896,15,0.7828219565489724,5,0.7945432601830126,rbf_gscale_x10__gpc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,0.7985799207006893,0.020758595798273615,0.9058576806305648,15,0.7921444396566025,5,0.7995220385834971,linear__svc__d10,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8049586606084816,0.017342311879460667,0.908287078408254,15,0.8131286245606002,5,0.8131286245606001,rbf_gscale_x3__gpc__d12,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,0.7922545824964277,0.021127816116827736,0.9096221716407953,15,0.7973222312912785,5,0.8117576876819329,rbf_gscale_x10__svc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,0.7621850804690661,0.026217216765898863,0.8913380336937309,15,0.7779859950743754,5,0.7819859950743755,rbf_gscale_x3__gpc__d6,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,0.7640882771047229,0.018052260667248514,0.8956728241808523,15,0.765174035588908,5,0.7699146076369359,rbf_gscale_x10__svc__d6,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8043425378845701,0.011573729998947416,0.9023472095897148,15,0.8133383337684595,5,0.8133383337684595,rbf_gscale_x10__gpc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8183226205845037,0.01436233748352336,0.9032032576002317,15,0.8179121910739156,5,0.8179121910739157,rbf_gscale_x10__svc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.7912109522480579,0.016174129807329195,0.9071242937948949,15,0.8136167336786808,5,0.8136167336786808,rbf_gscale_x10__gpc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,0.7835826670465007,0.02465955264315557,0.9071466097903017,15,0.8139497296380751,5,0.8139497296380751,rbf_gscale_x10__svc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,0.7747417095485184,0.019939052718105258,0.8972253843222219,15,0.788926174004202,5,0.7889261740042018,rbf_gscale_x10__gpc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,0.7812750306545087,0.018560370682410187,0.8980931480578256,15,0.7551078087073844,5,0.7837075026439123,rbf_gscale_x10__svc__d6,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7830632323729081,0.02565785885352655,0.9078069754070321,15,0.7903217437342254,5,0.7994494581250977,rbf_gscale_x10__gpc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,0.8038608499257102,0.023020149899116264,0.910190692640239,15,0.7893896103583372,5,0.8015681640700716,rbf_gscale_x10__svc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.7866858974083677,0.014294546621418065,0.9118194594545809,15,0.8048951629434888,5,0.8048951629434888,rbf_gscale_x10__gpc__d4,classical_orig,30,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,0.7867889408732348,0.012805212755735306,0.91251504976206,15,0.8079028750386714,5,0.8079028750386713,rbf_gscale_x10__svc__d4,classical_orig,30,unsw_recon_natural_cur
